nodo_id,h3,instalaciones_250m,instalaciones_500m,instalaciones_1000m,intercambiadores_250m,intercambiadores_500m,intercambiadores_1000m,modos_250m,cantidad_modos_250m,ferrocarril_250m,subte_250m,autobus_250m,fluvial_250m,tranvia_250m,modos_500m,cantidad_modos_500m,ferrocarril_500m,subte_500m,autobus_500m,fluvial_500m,tranvia_500m,modos_1000m,cantidad_modos_1000m,ferrocarril_1000m,subte_1000m,autobus_1000m,fluvial_1000m,tranvia_1000m,densidad_instalaciones_250m,densidad_instalaciones_500m,densidad_instalaciones_1000m,instalaciones_500m_normalizadas,densidad_instalaciones_500m_normalizada,intercambiadores_500m_normalizados,diversidad_modal_500m_normalizada,modo_ferroviario_estructurante,modo_subterraneo_estructurante,modo_fluvial_estructurante,conectividad_modal_500m,soporte_fisico_preliminar,categoria_soporte_fisico,ranking_soporte_fisico,tipo_intermodalidad,score_intermodalidad,score_demanda,score_densidad,score_conectividad,score_alcance,score_integracion,ranking_centralidad,ranking_operaciones_validacion,ranking_centralidad_validacion,diferencia_ranking_abs,score_intermodalidad_500m,categoria_intermodalidad_500m,ranking_intermodalidad,geometry,demanda_base_23,indice_demanda_estructural,infraestructura_instalaciones,infraestructura_intercambiadores,infraestructura_diversidad_modal,indice_infraestructura_estructural,indice_intermodalidad_estructural,indice_conectividad_estructural,indice_integracion_territorial,indice_centralidad_estructural,indice_centralidad_estructural_robusto,ranking_centralidad_estructural,ranking_centralidad_estructural_robusto,categoria_centralidad_estructural,categoria_centralidad_estructural_robusta,brecha_demanda_infraestructura,deficit_infraestructura,diagnostico_demanda_infraestructura,prioridad_intervencion,ranking_prioridad_intervencion,nivel_demanda_estructural,nivel_infraestructura_estructural,nivel_intermodalidad_estructural,nivel_conectividad_estructural,nivel_integracion_territorial,nivel_demanda,nivel_infraestructura,nivel_intermodalidad,nivel_conectividad,nivel_deficit_infraestructura,categoria_prioridad_intervencion,tipologia_centralidad,dimension_dominante,perfil_multidimensional,diagnostico_tipologico,ranking_tipologia_estructural,ranking_tipologia_prioridad,perfil_intervencion,deficit_demanda,deficit_intermodalidad,deficit_conectividad,deficit_integracion,deficit_estructural_promedio,impacto_potencial,categoria_impacto,urgencia_intervencion,nivel_urgencia,score_prioridad_territorial,nivel_prioridad_territorial,tipo_intervencion_recomendada,justificacion_intervencion,ranking_prioridad_territorial,ranking_intervencion,ranking_nivel_prioridad,dimensiones_prioritarias,diagnostico_territorial,tipo_proyecto,escenario_intervencion,horizonte_intervencion,fase_intervencion,prioridad_cartera,nivel_intervencion,dimensiones_prioritarias_cartera,objetivo_proyecto,justificacion_cartera,score_cartera,ranking_cartera,ranking_tipo_proyecto,ranking_escenario,proyecto_id,centralidad_id,prioridad_demanda,prioridad_infraestructura,prioridad_intermodalidad,prioridad_conectividad,prioridad_integracion,diagnostico_cartera,score_necesidad,score_estrategico,score_proyecto,dimension_dominante_proyecto,escenario_id,score_escenario,tipo_escenario,prioridad_escenario,v4_original_tipo_escenario,v4_original_dimension_dominante,v4_original_prioridad_escenario,ranking_territorial_v4,score_priorizacion_v4,prioridad_territorial_v4,prioridad_operativa_v4,coherencia_perfil_v4
7,2,62,76,118,2,2,4,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,315.76340709432037,96.76620539987236,37.5605665696873,0.01962809917355372,0.5389181072043098,0.19955424691458712,0.4,1,0,0,0.3398662740743761,34.15,SOPORTE_FISICO_BAJO,42,MONOMODAL,50.0,98.61111111111111,98.61111111111111,69.44444444444444,46.18055555555556,50.34722222222222,12,3,12,9,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((-58.78446780887181 -34.64991332389174, -58.78372079415767 -34.6537582471014, -58.787484969059676 -34.656846165004836, -58.791996439050564 -34.65608920854962, -58.79274341093828 -34.652244155894735, -58.797255114117824 -34.651486774045566, -58.79800203884836 -34.64764124714102, -58.79423730326817 -34.644553231551576, -58.7897259232609 -34.64531079170171, -58.78897895567422 -34.649156189132974, -58.78446780887181 -34.64991332389174))",98.61111111111111,98.61111111111111,52.5771,19.9554,40.0,37.5111,41.2041,59.809,64.0046,62.57,90.97,14,14,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,61.1,62.4889,DEFICIT_INFRAESTRUCTURAL,83.61,2,98.61111111111111,37.5111,41.2041,59.809,ALTO,MUY_ALTO,BAJO,MEDIO,MEDIO,ALTO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,IMPACTO,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,14,2,AMPLIAR_INFRAESTRUCTURA,1.3888888888888857,58.7959,40.191,35.995400000000004,49.3678,86.47011555555555,IMPACTO_MUY_ALTO,53.132045000000005,MEDIA,74.08132433333333,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,1,1,1,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD,ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_CORTO_PLAZO,2-5 AÑOS,FASE_2,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | CONECTIVIDAD,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 98.61, soporte de infraestructura de 37.51, déficit estructural promedio de 49.37 y score de prioridad territorial de 74.08. La intervención recomendada es INTERVENCION_INTEGRAL.",72.79725111666666,1,1,1,AMBA-P001,AMBAC-007,ALTA,ALTA,MEDIA,MEDIA,MEDIA,ALTA_DEMANDA_BAJO_SOPORTE,0.7653286830430566,0.6903581454383149,0.7203463604802116,IMPACTO,AMBA-E003,53.74391081151112,ESCENARIO_DE_NECESIDAD,PRIORIDAD_3_MEDIA,ESCENARIO_DE_NECESIDAD,IMPACTO,PRIORIDAD_3_MEDIA,4,52.19918466555358,PRIORIDAD_3_MEDIA,INTERVENCION_PROGRAMADA,62.99172403916424
17,9,81,101,148,0,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,412.52961249419275,128.59719401825143,47.10986315520102,0.026084710743801653,0.5720643411019338,0.0,0.4,1,0,0,0.27999999999999997,30.41,SOPORTE_FISICO_BAJO,65,INTERMODAL,100.0,96.52777777777779,66.66666666666666,69.44444444444444,46.18055555555556,50.34722222222222,10,6,10,4,65.0,INTERMODALIDAD_MEDIA,104,"POLYGON ((-57.93499552104498 -34.92587699491457, -57.939011873745294 -34.92775917454628, -57.943786663670004 -34.92581384505009, -57.94780271693862 -34.92769566116919, -57.952577076408495 -34.92575006725018, -57.95659283009226 -34.92763151991492, -57.96136675893765 -34.92568566167358, -57.96212503833477 -34.92185835092174, -57.95810951985754 -34.91997679926585, -57.95333548677243 -34.921922657361904, -57.9493196686209 -34.92004074228936, -57.950078118718245 -34.91621287012592, -57.95485225601368 -34.91426701218746, -57.958867838997264 -34.91614902626378, -57.96364154564427 -34.91420290411231, -57.964399773557254 -34.91037476806776, -57.96038442579245 -34.90849265493728, -57.961142693448544 -34.904664056625926, -57.95712728116394 -34.902781481029315, -57.957885588558845 -34.89895242043039, -57.95387011177953 -34.897069382334614, -57.94909609245947 -34.899015503926016, -57.948337654117914 -34.90284466380331, -57.943563308490056 -34.904790521389586, -57.94280477893885 -34.90861931816565, -57.94682072595053 -34.91050215815307, -57.9460622361241 -34.914330492612464, -57.941287668349865 -34.916276086237445, -57.94052908731147 -34.92010405752009, -57.93575419329278 -34.92204938687988, -57.93499552104498 -34.92587699491457))",96.52777777777779,96.52777777777779,55.9803,0.0,40.0,32.1546,40.1215,58.5938,70.0231,60.81,87.5,19,19,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,64.37,67.8454,DEFICIT_INFRAESTRUCTURAL,83.66,1,96.52777777777779,32.1546,40.1215,58.5938,ALTO,MUY_ALTO,BAJO,MEDIO,MEDIO,ALTO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,DEFICIT,DEMANDA|TERRITORIAL,ALTA_DEMANDA_BAJO_SOPORTE,19,1,AMPLIAR_INFRAESTRUCTURA,3.4722222222222143,59.8785,41.4062,29.9769,49.77675,84.46923888888888,IMPACTO_MUY_ALTO,54.885560000000005,MEDIA,73.89418833333333,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,2,2,2,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD,ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_CORTO_PLAZO,2-5 AÑOS,FASE_2,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | CONECTIVIDAD,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 96.53, soporte de infraestructura de 32.15, déficit estructural promedio de 49.78 y score de prioridad territorial de 73.89. La intervención recomendada es INTERVENCION_INTEGRAL.",72.62915166666666,2,2,2,AMBA-P002,AMBAC-017,ALTA,ALTA,MEDIA,MEDIA,BAJA,ALTA_DEMANDA_BAJO_SOPORTE,0.7899816197995264,0.6740930670852944,0.7204484881709872,IMPACTO,AMBA-E004,51.30732598678722,ESCENARIO_DE_NECESIDAD,PRIORIDAD_3_MEDIA,ESCENARIO_DE_NECESIDAD,DEFICIT,PRIORIDAD_3_MEDIA,5,51.25180617171997,PRIORIDAD_3_MEDIA,INTERVENCION_PROGRAMADA,72.7040020791035
2,1,79,120,174,2,4,7,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,402.34369613631145,152.78874536821954,55.38592019597958,0.030991735537190084,0.5921916882107421,0.2923416876766772,0.4,1,0,0,0.3677025063030031,38.5,SOPORTE_FISICO_BAJO,19,MONOMODAL,50.0,97.22222222222221,100.0,69.44444444444444,46.18055555555556,50.34722222222222,13,5,13,8,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((-58.61847611205346 -34.65165006305307, -58.614485600993724 -34.64978047675364, -58.61523366529172 -34.645940828442576, -58.61997210864863 -34.643970870677485, -58.62372500421771 -34.6470603544517, -58.62297702683343 -34.650900015553525, -58.61847611205346 -34.65165006305307))",97.22222222222221,97.22222222222221,58.0479,29.2342,40.0,42.862,43.5238,58.2465,64.4676,63.77,93.06,11,11,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,54.36,57.138,DEFICIT_INFRAESTRUCTURAL,80.08,5,97.22222222222221,42.862,43.5238,58.2465,ALTO,MUY_ALTO,MEDIO,MEDIO,MEDIO,MEDIO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,IMPACTO,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,11,5,AMPLIAR_INFRAESTRUCTURA,2.7777777777777857,56.4762,41.7535,35.532399999999996,47.725025,86.07411611111111,IMPACTO_MUY_ALTO,50.65481,MEDIA,72.72296716666668,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,3,3,3,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD,ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_CORTO_PLAZO,2-5 AÑOS,FASE_2,PRIORIDAD_1_MUY_ALTA,INTERVENCION_SELECTIVA,INFRAESTRUCTURA | INTERMODALIDAD | CONECTIVIDAD,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 97.22, soporte de infraestructura de 42.86, déficit estructural promedio de 47.73 y score de prioridad territorial de 72.72. La intervención recomendada es INTERVENCION_INTEGRAL.",71.41541593333334,3,3,3,AMBA-P003,AMBAC-002,ALTA,MEDIA,MEDIA,MEDIA,MEDIA,ALTO_IMPACTO_POTENCIAL,0.7381437559775331,0.6833235413407244,0.7052516271954479,IMPACTO,AMBA-E003,53.74391081151112,ESCENARIO_DE_NECESIDAD,PRIORIDAD_3_MEDIA,ESCENARIO_DE_NECESIDAD,IMPACTO,PRIORIDAD_3_MEDIA,4,52.19918466555358,PRIORIDAD_3_MEDIA,INTERVENCION_PROGRAMADA,62.99172403916424
4,1,72,85,125,1,1,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,366.69298888372685,108.22536130248884,39.78873577297384,0.021952479338842975,0.5519523874234499,0.12590471182995822,0.4,1,0,0,0.3177714135489874,32.8,SOPORTE_FISICO_BAJO,50,MONOMODAL,50.0,94.44444444444444,99.30555555555556,69.44444444444444,46.18055555555556,50.34722222222222,15,9,15,6,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((-58.729607215470054 -34.66282397739179, -58.73336787041011 -34.66591216834438, -58.732620492573716 -34.669754332618645, -58.72811241730835 -34.670508176495915, -58.72435204315344 -34.66742003465737, -58.7250994634661 -34.66357799983482, -58.729607215470054 -34.66282397739179))",94.44444444444444,94.44444444444444,53.9151,12.5905,40.0,35.5674,39.3629,58.7674,64.2361,60.34,84.72,23,23,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,58.88,64.43260000000001,DEFICIT_INFRAESTRUCTURAL,80.22,4,94.44444444444444,35.5674,39.3629,58.7674,ALTO,MUY_ALTO,BAJO,BAJO,MEDIO,MEDIO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,IMPACTO,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,23,4,AMPLIAR_INFRAESTRUCTURA,5.555555555555557,60.6371,41.2326,35.76390000000001,50.51655,82.74153222222222,IMPACTO_MUY_ALTO,54.543420000000005,MEDIA,72.48680433333334,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,4,4,4,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD,ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_CORTO_PLAZO,2-5 AÑOS,FASE_2,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | CONECTIVIDAD,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 94.44, soporte de infraestructura de 35.57, déficit estructural promedio de 50.52 y score de prioridad territorial de 72.49. La intervención recomendada es INTERVENCION_INTEGRAL.",71.33350586666667,4,4,4,AMBA-P004,AMBAC-004,ALTA,ALTA,ALTA,MEDIA,MEDIA,ALTA_DEMANDA_BAJO_SOPORTE,0.7585505515493373,0.6618415674661237,0.7005251610994092,DEMANDA,AMBA-E003,53.74391081151112,ESCENARIO_DE_NECESIDAD,PRIORIDAD_3_MEDIA,ESCENARIO_DE_NECESIDAD,IMPACTO,PRIORIDAD_3_MEDIA,4,52.19918466555358,PRIORIDAD_3_MEDIA,INTERVENCION_PROGRAMADA,62.99172403916424
20,2,2,3,7,0,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,10.185916357881302,3.819718634205488,2.228169203286535,0.0007747933884297521,0.18495368961100384,0.0,0.4,1,0,0,0.27999999999999997,16.49,SOPORTE_FISICO_MUY_BAJO,126,INTERMODAL,100.0,86.11111111111111,87.5,23.26388888888889,46.18055555555556,50.34722222222222,26,21,26,5,58.0,INTERMODALIDAD_MEDIA,114,"POLYGON ((-58.38493204431044 -34.86458561603381, -58.388932379958256 -34.86645250422329, -58.3936843249162 -34.864492785537045, -58.39443604198601 -34.86066617916314, -58.39043594582449 -34.85879918984832, -58.391187703069264 -34.85497212235673, -58.38718753931039 -34.85310467140555, -58.38243537885414 -34.85506438909245, -58.38168348989542 -34.858891558228024, -58.38568389310294 -34.86075890804153, -58.38493204431044 -34.86458561603381))",86.11111111111111,86.11111111111111,16.7796,0.0,40.0,16.3464,38.6458,51.6493,76.9676,53.09,73.61,39,39,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,69.76,83.6536,DEFICIT_INFRAESTRUCTURAL,79.57,8,86.11111111111111,16.3464,38.6458,51.6493,ALTO,MUY_ALTO,MUY_BAJO,BAJO,MEDIO,ALTO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,INTEGRACION,DEMANDA|TERRITORIAL,ALTA_DEMANDA_BAJO_SOPORTE,39,8,AMPLIAR_INFRAESTRUCTURA,13.888888888888886,61.3542,48.3507,23.032399999999996,54.097725,75.95810055555556,IMPACTO_MUY_ALTO,61.92499,ALTA,72.08562783333333,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,6,6,6,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD,ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_URGENTE,0-2 AÑOS,FASE_1,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | CONECTIVIDAD,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 86.11, soporte de infraestructura de 16.35, déficit estructural promedio de 54.10 y score de prioridad territorial de 72.09. La intervención recomendada es INTERVENCION_INTEGRAL.",71.14240306666666,5,5,1,AMBA-P005,AMBAC-020,ALTA,ALTA,ALTA,MEDIA,BAJA,ALTA_DEMANDA_BAJO_SOPORTE,0.828177062889843,0.6000183148510064,0.6912818140665411,INTEGRACION,AMBA-E001,55.751448155260405,ESCENARIO_DE_NECESIDAD,PRIORIDAD_3_MEDIA,ESCENARIO_DE_NECESIDAD,INTEGRACION,PRIORIDAD_3_MEDIA,1,78.9423286344931,PRIORIDAD_2_ALTA,INTERVENCION_PRIORITARIA,75.93742375877676
8,4,43,44,48,2,2,3,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,218.997201694448,56.02253996834716,15.278874536821952,0.011363636363636364,0.4755153414270987,0.19955424691458712,0.4,1,0,0,0.3398662740743761,31.8,SOPORTE_FISICO_BAJO,54,MONOMODAL,50.0,93.75,88.88888888888889,95.83333333333334,46.18055555555556,50.34722222222222,8,10,8,2,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((-58.76476930011443 -34.52665106493252, -58.76551601443706 -34.52279860801262, -58.76175553685481 -34.5197077998852, -58.757248625160315 -34.52046949733342, -58.75348874625707 -34.51737857359041, -58.754235498809905 -34.51352590376373, -58.75047593833745 -34.51043481588992, -58.74596990557371 -34.51119644651809, -58.745223110476616 -34.51504898564229, -58.740717311082896 -34.51581019082525, -58.73997046906568 -34.519662255833495, -58.743729468944125 -34.5227532463404, -58.74823559117226 -34.52199222053064, -58.75199518980403 -34.525083095599996, -58.75650186822255 -34.524321823653175, -58.76026206558174 -34.52741258313215, -58.76476930011443 -34.52665106493252))",93.75,93.75,46.0755,19.9554,40.0,34.8831,41.2041,62.2396,60.7639,60.5,86.11,21,21,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,58.87,65.1169,DEFICIT_INFRAESTRUCTURAL,79.8,7,93.75,34.8831,41.2041,62.2396,ALTO,MUY_ALTO,BAJO,MEDIO,ALTO,MEDIO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,DEFICIT,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,21,7,AMPLIAR_INFRAESTRUCTURA,6.25,58.7959,37.7604,39.2361,50.227325,82.753465,IMPACTO_MUY_ALTO,54.18323,MEDIA,72.2099565,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,5,5,5,INFRAESTRUCTURA|INTERMODALIDAD,ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_CORTO_PLAZO,2-5 AÑOS,FASE_2,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | INTEGRACION_TERRITORIAL,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 93.75, soporte de infraestructura de 34.88, déficit estructural promedio de 50.23 y score de prioridad territorial de 72.21. La intervención recomendada es INTERVENCION_INTEGRAL.",71.0874738,6,6,5,AMBA-P006,AMBAC-008,ALTA,ALTA,MEDIA,MEDIA,MEDIA,ALTA_DEMANDA_BAJO_SOPORTE,0.7497197640462224,0.6800999443427813,0.7079478722241578,IMPACTO,AMBA-E006,47.97071742899471,ESCENARIO_DE_NECESIDAD,PRIORIDAD_4_MEDIA_BAJA,ESCENARIO_DE_NECESIDAD,DEFICIT,PRIORIDAD_4_MEDIA_BAJA,6,49.90764715705244,PRIORIDAD_3_MEDIA,INTERVENCION_PROGRAMADA,31.39553317201036
11,3,45,47,59,1,1,1,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,229.1831180523293,59.84225860255265,18.78028328484365,0.012138429752066115,0.4831403823338039,0.12590471182995822,0.4,1,0,0,0.3177714135489874,30.24,SOPORTE_FISICO_BAJO,66,MONOMODAL,50.0,93.05555555555556,89.58333333333334,95.83333333333334,46.18055555555556,50.34722222222222,9,11,9,2,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((-58.25440480328717 -34.72815076218793, -58.25840858405378 -34.730030905893805, -58.26316572713412 -34.7280727571808, -58.263919196084125 -34.72423446555742, -58.268676009660176 -34.722276058304445, -58.2694293872067 -34.71843740696745, -58.26542608260597 -34.71655706082899, -58.260669162347064 -34.71851546727761, -58.25666555301085 -34.71663475980907, -58.251908196678954 -34.71859290693542, -58.25115455629853 -34.722431762321484, -58.25515840365512 -34.7243123685866, -58.25440480328717 -34.72815076218793))",93.05555555555556,93.05555555555556,46.8567,12.5905,40.0,32.713,39.3629,63.2813,60.9954,59.56,82.64,26,26,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,60.34,67.287,DEFICIT_INFRAESTRUCTURAL,79.97,6,93.05555555555556,32.713,39.3629,63.2813,ALTO,MUY_ALTO,BAJO,BAJO,ALTO,ALTO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,DEFICIT,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,26,6,AMPLIAR_INFRAESTRUCTURA,6.944444444444443,60.6371,36.7187,39.0046,50.91185000000001,81.50214777777778,IMPACTO_MUY_ALTO,55.268505000000005,MEDIA,71.98516866666667,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,8,8,8,INFRAESTRUCTURA|INTERMODALIDAD,ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_URGENTE,0-2 AÑOS,FASE_1,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | INTEGRACION_TERRITORIAL,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 93.06, soporte de infraestructura de 32.71, déficit estructural promedio de 50.91 y score de prioridad territorial de 71.99. La intervención recomendada es INTERVENCION_INTEGRAL.",70.90521598333333,7,7,2,AMBA-P007,AMBAC-011,ALTA,ALTA,ALTA,MEDIA,MEDIA,ALTA_DEMANDA_BAJO_SOPORTE,0.7567524749152876,0.6749349219668475,0.7076619431462234,DEMANDA,AMBA-E004,51.30732598678722,ESCENARIO_DE_NECESIDAD,PRIORIDAD_3_MEDIA,ESCENARIO_DE_NECESIDAD,DEFICIT,PRIORIDAD_3_MEDIA,5,51.25180617171997,PRIORIDAD_3_MEDIA,INTERVENCION_PROGRAMADA,72.7040020791035
