nodo_id,h3,instalaciones_250m,instalaciones_500m,instalaciones_1000m,intercambiadores_250m,intercambiadores_500m,intercambiadores_1000m,modos_250m,cantidad_modos_250m,ferrocarril_250m,subte_250m,autobus_250m,fluvial_250m,tranvia_250m,modos_500m,cantidad_modos_500m,ferrocarril_500m,subte_500m,autobus_500m,fluvial_500m,tranvia_500m,modos_1000m,cantidad_modos_1000m,ferrocarril_1000m,subte_1000m,autobus_1000m,fluvial_1000m,tranvia_1000m,densidad_instalaciones_250m,densidad_instalaciones_500m,densidad_instalaciones_1000m,instalaciones_500m_normalizadas,densidad_instalaciones_500m_normalizada,intercambiadores_500m_normalizados,diversidad_modal_500m_normalizada,modo_ferroviario_estructurante,modo_subterraneo_estructurante,modo_fluvial_estructurante,conectividad_modal_500m,soporte_fisico_preliminar,categoria_soporte_fisico,ranking_soporte_fisico,tipo_intermodalidad,score_intermodalidad,score_demanda,score_densidad,score_conectividad,score_alcance,score_integracion,ranking_centralidad,ranking_operaciones_validacion,ranking_centralidad_validacion,diferencia_ranking_abs,score_intermodalidad_500m,categoria_intermodalidad_500m,ranking_intermodalidad,demanda_base_23,indice_demanda_estructural,infraestructura_instalaciones,infraestructura_intercambiadores,infraestructura_diversidad_modal,indice_infraestructura_estructural,indice_intermodalidad_estructural,indice_conectividad_estructural,indice_integracion_territorial,indice_centralidad_estructural,indice_centralidad_estructural_robusto,ranking_centralidad_estructural,ranking_centralidad_estructural_robusto,categoria_centralidad_estructural,categoria_centralidad_estructural_robusta,brecha_demanda_infraestructura,deficit_infraestructura,diagnostico_demanda_infraestructura,prioridad_intervencion,ranking_prioridad_intervencion,nivel_demanda_estructural,nivel_infraestructura_estructural,nivel_intermodalidad_estructural,nivel_conectividad_estructural,nivel_integracion_territorial,nivel_demanda,nivel_infraestructura,nivel_intermodalidad,nivel_conectividad,nivel_deficit_infraestructura,categoria_prioridad_intervencion,tipologia_centralidad,dimension_dominante,perfil_multidimensional,diagnostico_tipologico,ranking_tipologia_estructural,ranking_tipologia_prioridad,perfil_intervencion,deficit_demanda,deficit_intermodalidad,deficit_conectividad,deficit_integracion,deficit_estructural_promedio,impacto_potencial,categoria_impacto,urgencia_intervencion,nivel_urgencia,score_prioridad_territorial,nivel_prioridad_territorial,tipo_intervencion_recomendada,justificacion_intervencion,ranking_prioridad_territorial,ranking_intervencion,ranking_nivel_prioridad,dimensiones_prioritarias,diagnostico_territorial,tipo_proyecto,escenario_intervencion,horizonte_intervencion,fase_intervencion,prioridad_cartera,nivel_intervencion,dimensiones_prioritarias_cartera,objetivo_proyecto,justificacion_cartera,score_cartera,ranking_cartera,ranking_tipo_proyecto,ranking_escenario,proyecto_id,centralidad_id,prioridad_demanda,prioridad_infraestructura,prioridad_intermodalidad,prioridad_conectividad,prioridad_integracion,diagnostico_cartera,x_m,y_m,cluster_territorial,escenario_id,escenario_nombre,score_escenario,prioridad_escenario,tipo_escenario,horizonte_escenario,diagnostico_escenario,objetivo_escenario,justificacion_escenario
7,2,62,76,118,2,2,4,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,315.76340709432037,96.76620539987236,37.5605665696873,0.01962809917355372,0.5389181072043098,0.19955424691458712,0.4,1,0,0,0.3398662740743761,34.15,SOPORTE_FISICO_BAJO,42,MONOMODAL,50.0,98.61111111111111,98.61111111111111,69.44444444444444,46.18055555555556,50.34722222222222,12,3,12,9,70.0,INTERMODALIDAD_MEDIA,16,98.61111111111111,98.61111111111111,52.5771,19.9554,40.0,37.5111,41.2041,59.809,64.0046,62.57,90.97,14,14,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,61.1,62.4889,DEFICIT_INFRAESTRUCTURAL,83.61,2,98.61111111111111,37.5111,41.2041,59.809,ALTO,MUY_ALTO,BAJO,MEDIO,MEDIO,ALTO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,DEFICIT,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,14,2,AMPLIAR_INFRAESTRUCTURA,1.3888888888888857,58.7959,40.191,35.995400000000004,49.3678,86.47011555555555,IMPACTO_MUY_ALTO,53.132045000000005,MEDIA,74.08132433333333,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,1,1,1,"DEFICIT, IMPACTO, DEMANDA",ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_CORTO_PLAZO,2-5 AÑOS,FASE_2,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | CONECTIVIDAD,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 98.61, soporte de infraestructura de 37.51, déficit estructural promedio de 49.37 y score de prioridad territorial de 74.08. La intervención recomendada es INTERVENCION_INTEGRAL.",72.79725111666666,1,1,2,AMBA-P001,AMBAC-007,ALTA,ALTA,MEDIA,MEDIA,MEDIA,ALTA_DEMANDA_BAJO_SOPORTE,5610849.968542906,6165458.187139252,6,AMBA-E002,AMBA-E002 - DEFICIT,56.5789,PRIORIDAD_3_MEDIA,ESCENARIO_DEFICIT,CORTO_PLAZO,ALTA_URGENCIA,"Orientar inversiones hacia deficit, articulando las dimensiones deficit, impacto, demanda.","El escenario presenta un perfil deficit con predominio de deficit. La evaluación combina demanda, déficit, impacto y capacidades de conectividad e integración."
17,9,81,101,148,0,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,412.52961249419275,128.59719401825143,47.10986315520102,0.026084710743801653,0.5720643411019338,0.0,0.4,1,0,0,0.27999999999999997,30.41,SOPORTE_FISICO_BAJO,65,INTERMODAL,100.0,96.52777777777779,66.66666666666666,69.44444444444444,46.18055555555556,50.34722222222222,10,6,10,4,65.0,INTERMODALIDAD_MEDIA,104,96.52777777777779,96.52777777777779,55.9803,0.0,40.0,32.1546,40.1215,58.5938,70.0231,60.81,87.5,19,19,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,64.37,67.8454,DEFICIT_INFRAESTRUCTURAL,83.66,1,96.52777777777779,32.1546,40.1215,58.5938,ALTO,MUY_ALTO,BAJO,MEDIO,MEDIO,ALTO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,IMPACTO,DEMANDA|TERRITORIAL,ALTA_DEMANDA_BAJO_SOPORTE,19,1,AMPLIAR_INFRAESTRUCTURA,3.4722222222222143,59.8785,41.4062,29.9769,49.77675,84.46923888888888,IMPACTO_MUY_ALTO,54.885560000000005,MEDIA,73.89418833333333,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,2,2,2,"IMPACTO, DEMANDA, INTEGRACION",ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_CORTO_PLAZO,2-5 AÑOS,FASE_2,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | CONECTIVIDAD,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 96.53, soporte de infraestructura de 32.15, déficit estructural promedio de 49.78 y score de prioridad territorial de 73.89. La intervención recomendada es INTERVENCION_INTEGRAL.",72.62915166666666,2,2,1,AMBA-P002,AMBAC-017,ALTA,ALTA,MEDIA,MEDIA,BAJA,ALTA_DEMANDA_BAJO_SOPORTE,5687263.141378307,6134964.146752529,4,AMBA-E001,AMBA-E001 - INTEGRADO,57.1597,PRIORIDAD_3_MEDIA,ESCENARIO_INTEGRADO,MEDIANO_PLAZO,INTERVENCION_TERRITORIAL_MEDIA,"Orientar inversiones hacia impacto, articulando las dimensiones impacto, demanda, integracion.","El escenario presenta un perfil integrado con predominio de impacto. La evaluación combina demanda, déficit, impacto y capacidades de conectividad e integración."
2,1,79,120,174,2,4,7,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,402.34369613631145,152.78874536821954,55.38592019597958,0.030991735537190084,0.5921916882107421,0.2923416876766772,0.4,1,0,0,0.3677025063030031,38.5,SOPORTE_FISICO_BAJO,19,MONOMODAL,50.0,97.22222222222221,100.0,69.44444444444444,46.18055555555556,50.34722222222222,13,5,13,8,70.0,INTERMODALIDAD_MEDIA,16,97.22222222222221,97.22222222222221,58.0479,29.2342,40.0,42.862,43.5238,58.2465,64.4676,63.77,93.06,11,11,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,54.36,57.138,DEFICIT_INFRAESTRUCTURAL,80.08,5,97.22222222222221,42.862,43.5238,58.2465,ALTO,MUY_ALTO,MEDIO,MEDIO,MEDIO,MEDIO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,DEFICIT,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,11,5,AMPLIAR_INFRAESTRUCTURA,2.7777777777777857,56.4762,41.7535,35.532399999999996,47.725025,86.07411611111111,IMPACTO_MUY_ALTO,50.65481,MEDIA,72.72296716666668,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,3,3,3,"DEFICIT, IMPACTO, DEMANDA",ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_CORTO_PLAZO,2-5 AÑOS,FASE_2,PRIORIDAD_1_MUY_ALTA,INTERVENCION_SELECTIVA,INFRAESTRUCTURA | INTERMODALIDAD | CONECTIVIDAD,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 97.22, soporte de infraestructura de 42.86, déficit estructural promedio de 47.73 y score de prioridad territorial de 72.72. La intervención recomendada es INTERVENCION_INTEGRAL.",71.41541593333334,3,3,2,AMBA-P003,AMBAC-002,ALTA,MEDIA,MEDIA,MEDIA,MEDIA,ALTO_IMPACTO_POTENCIAL,5626594.991261322,6165546.3464389015,6,AMBA-E002,AMBA-E002 - DEFICIT,56.5789,PRIORIDAD_3_MEDIA,ESCENARIO_DEFICIT,CORTO_PLAZO,ALTA_URGENCIA,"Orientar inversiones hacia deficit, articulando las dimensiones deficit, impacto, demanda.","El escenario presenta un perfil deficit con predominio de deficit. La evaluación combina demanda, déficit, impacto y capacidades de conectividad e integración."
4,1,72,85,125,1,1,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,366.69298888372685,108.22536130248884,39.78873577297384,0.021952479338842975,0.5519523874234499,0.12590471182995822,0.4,1,0,0,0.3177714135489874,32.8,SOPORTE_FISICO_BAJO,50,MONOMODAL,50.0,94.44444444444444,99.30555555555556,69.44444444444444,46.18055555555556,50.34722222222222,15,9,15,6,70.0,INTERMODALIDAD_MEDIA,16,94.44444444444444,94.44444444444444,53.9151,12.5905,40.0,35.5674,39.3629,58.7674,64.2361,60.34,84.72,23,23,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,58.88,64.43260000000001,DEFICIT_INFRAESTRUCTURAL,80.22,4,94.44444444444444,35.5674,39.3629,58.7674,ALTO,MUY_ALTO,BAJO,BAJO,MEDIO,MEDIO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,DEFICIT,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,23,4,AMPLIAR_INFRAESTRUCTURA,5.555555555555557,60.6371,41.2326,35.76390000000001,50.51655,82.74153222222222,IMPACTO_MUY_ALTO,54.543420000000005,MEDIA,72.48680433333334,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,4,4,4,"DEFICIT, IMPACTO, DEMANDA",ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_CORTO_PLAZO,2-5 AÑOS,FASE_2,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | CONECTIVIDAD,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 94.44, soporte de infraestructura de 35.57, déficit estructural promedio de 50.52 y score de prioridad territorial de 72.49. La intervención recomendada es INTERVENCION_INTEGRAL.",71.33350586666667,4,4,2,AMBA-P004,AMBAC-004,ALTA,ALTA,ALTA,MEDIA,MEDIA,ALTA_DEMANDA_BAJO_SOPORTE,5616512.059537916,6163616.847874371,6,AMBA-E002,AMBA-E002 - DEFICIT,56.5789,PRIORIDAD_3_MEDIA,ESCENARIO_DEFICIT,CORTO_PLAZO,ALTA_URGENCIA,"Orientar inversiones hacia deficit, articulando las dimensiones deficit, impacto, demanda.","El escenario presenta un perfil deficit con predominio de deficit. La evaluación combina demanda, déficit, impacto y capacidades de conectividad e integración."
20,2,2,3,7,0,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,10.185916357881302,3.819718634205488,2.228169203286535,0.0007747933884297521,0.18495368961100384,0.0,0.4,1,0,0,0.27999999999999997,16.49,SOPORTE_FISICO_MUY_BAJO,126,INTERMODAL,100.0,86.11111111111111,87.5,23.26388888888889,46.18055555555556,50.34722222222222,26,21,26,5,58.0,INTERMODALIDAD_MEDIA,114,86.11111111111111,86.11111111111111,16.7796,0.0,40.0,16.3464,38.6458,51.6493,76.9676,53.09,73.61,39,39,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,69.76,83.6536,DEFICIT_INFRAESTRUCTURAL,79.57,8,86.11111111111111,16.3464,38.6458,51.6493,ALTO,MUY_ALTO,MUY_BAJO,BAJO,MEDIO,ALTO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,IMPACTO,DEMANDA|TERRITORIAL,ALTA_DEMANDA_BAJO_SOPORTE,39,8,AMPLIAR_INFRAESTRUCTURA,13.888888888888886,61.3542,48.3507,23.032399999999996,54.097725,75.95810055555556,IMPACTO_MUY_ALTO,61.92499,ALTA,72.08562783333333,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,6,6,6,"IMPACTO, DEMANDA, INTEGRACION",ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_URGENTE,0-2 AÑOS,FASE_1,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | CONECTIVIDAD,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 86.11, soporte de infraestructura de 16.35, déficit estructural promedio de 54.10 y score de prioridad territorial de 72.09. La intervención recomendada es INTERVENCION_INTEGRAL.",71.14240306666666,5,5,1,AMBA-P005,AMBAC-020,ALTA,ALTA,ALTA,MEDIA,BAJA,ALTA_DEMANDA_BAJO_SOPORTE,5647408.470208873,6141743.521190496,4,AMBA-E001,AMBA-E001 - INTEGRADO,57.1597,PRIORIDAD_3_MEDIA,ESCENARIO_INTEGRADO,MEDIANO_PLAZO,INTERVENCION_TERRITORIAL_MEDIA,"Orientar inversiones hacia impacto, articulando las dimensiones impacto, demanda, integracion.","El escenario presenta un perfil integrado con predominio de impacto. La evaluación combina demanda, déficit, impacto y capacidades de conectividad e integración."
8,4,43,44,48,2,2,3,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,218.997201694448,56.02253996834716,15.278874536821952,0.011363636363636364,0.4755153414270987,0.19955424691458712,0.4,1,0,0,0.3398662740743761,31.8,SOPORTE_FISICO_BAJO,54,MONOMODAL,50.0,93.75,88.88888888888889,95.83333333333334,46.18055555555556,50.34722222222222,8,10,8,2,70.0,INTERMODALIDAD_MEDIA,16,93.75,93.75,46.0755,19.9554,40.0,34.8831,41.2041,62.2396,60.7639,60.5,86.11,21,21,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,58.87,65.1169,DEFICIT_INFRAESTRUCTURAL,79.8,7,93.75,34.8831,41.2041,62.2396,ALTO,MUY_ALTO,BAJO,MEDIO,ALTO,MEDIO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,DEFICIT,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,21,7,AMPLIAR_INFRAESTRUCTURA,6.25,58.7959,37.7604,39.2361,50.227325,82.753465,IMPACTO_MUY_ALTO,54.18323,MEDIA,72.2099565,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,5,5,5,"DEFICIT, CENTRALIDAD, INTEGRACION",ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_CORTO_PLAZO,2-5 AÑOS,FASE_2,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | INTEGRACION_TERRITORIAL,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 93.75, soporte de infraestructura de 34.88, déficit estructural promedio de 50.23 y score de prioridad territorial de 72.21. La intervención recomendada es INTERVENCION_INTEGRAL.",71.0874738,6,6,4,AMBA-P006,AMBAC-008,ALTA,ALTA,MEDIA,MEDIA,MEDIA,ALTA_DEMANDA_BAJO_SOPORTE,5614593.845723442,6179970.895542426,1,AMBA-E004,AMBA-E004 - INTEGRADO,51.6203,PRIORIDAD_3_MEDIA,ESCENARIO_INTEGRADO,LARGO_PLAZO,INTERVENCION_TERRITORIAL_MEDIA,"Orientar inversiones hacia deficit, articulando las dimensiones deficit, centralidad, integracion.","El escenario presenta un perfil integrado con predominio de deficit. La evaluación combina demanda, déficit, impacto y capacidades de conectividad e integración."
11,3,45,47,59,1,1,1,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,229.1831180523293,59.84225860255265,18.78028328484365,0.012138429752066115,0.4831403823338039,0.12590471182995822,0.4,1,0,0,0.3177714135489874,30.24,SOPORTE_FISICO_BAJO,66,MONOMODAL,50.0,93.05555555555556,89.58333333333334,95.83333333333334,46.18055555555556,50.34722222222222,9,11,9,2,70.0,INTERMODALIDAD_MEDIA,16,93.05555555555556,93.05555555555556,46.8567,12.5905,40.0,32.713,39.3629,63.2813,60.9954,59.56,82.64,26,26,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,60.34,67.287,DEFICIT_INFRAESTRUCTURAL,79.97,6,93.05555555555556,32.713,39.3629,63.2813,ALTO,MUY_ALTO,BAJO,BAJO,ALTO,ALTO,PRIORIDAD_CRITICA,CENTRALIDAD_DEMANDA,IMPACTO,DEMANDA,ALTA_DEMANDA_BAJO_SOPORTE,26,6,AMPLIAR_INFRAESTRUCTURA,6.944444444444443,60.6371,36.7187,39.0046,50.91185000000001,81.50214777777778,IMPACTO_MUY_ALTO,55.268505000000005,MEDIA,71.98516866666667,PRIORIDAD_ALTA,INTERVENCION_INTEGRAL,Demanda elevada combinada con déficit infraestructural significativo y alta prioridad territorial.,8,8,8,"IMPACTO, DEMANDA, INTEGRACION",ALTA_DEMANDA_BAJO_SOPORTE,PROYECTO_INTEGRAL_CENTRALIDAD,ESCENARIO_URGENTE,0-2 AÑOS,FASE_1,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | INTERMODALIDAD | INTEGRACION_TERRITORIAL,"Reducir simultáneamente los principales déficits estructurales de la centralidad mediante una intervención integral sobre infraestructura, accesibilidad e integración.","Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 93.06, soporte de infraestructura de 32.71, déficit estructural promedio de 50.91 y score de prioridad territorial de 71.99. La intervención recomendada es INTERVENCION_INTEGRAL.",70.90521598333333,7,7,1,AMBA-P007,AMBAC-011,ALTA,ALTA,ALTA,MEDIA,MEDIA,ALTA_DEMANDA_BAJO_SOPORTE,5659392.509408094,6156795.43913386,4,AMBA-E001,AMBA-E001 - INTEGRADO,57.1597,PRIORIDAD_3_MEDIA,ESCENARIO_INTEGRADO,MEDIANO_PLAZO,INTERVENCION_TERRITORIAL_MEDIA,"Orientar inversiones hacia impacto, articulando las dimensiones impacto, demanda, integracion.","El escenario presenta un perfil integrado con predominio de impacto. La evaluación combina demanda, déficit, impacto y capacidades de conectividad e integración."
18,2,28,38,65,0,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,142.60282901033824,48.38310269993618,20.690142601946395,0.00981404958677686,0.45859974178108265,0.0,0.2,0,0,0,0.13999999999999999,21.2,SOPORTE_FISICO_BAJO,108,INTERMODAL,100.0,83.33333333333334,77.77777777777779,23.26388888888889,46.18055555555556,50.34722222222222,32,25,32,7,40.0,INTERMODALIDAD_BAJA,115,83.33333333333334,83.33333333333334,44.3435,0.0,20.0,22.7002,32.3438,25.7812,73.7269,48.38,59.72,59,59,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,60.63,77.2998,DEFICIT_INFRAESTRUCTURAL,74.25,17,83.33333333333334,22.7002,32.3438,25.7812,ALTO,MUY_ALTO,BAJO,BAJO,BAJO,ALTO,PRIORIDAD_ALTA,CENTRALIDAD_DEMANDA,INTERMODALIDAD,DEMANDA|TERRITORIAL,ALTA_DEMANDA_BAJO_SOPORTE,59,17,AMPLIAR_INFRAESTRUCTURA,16.666666666666657,67.6562,74.2188,26.2731,61.361975,71.85506166666667,IMPACTO_ALTO,66.61869500000002,ALTA,71.32076450000001,PRIORIDAD_ALTA,AMPLIAR_INFRAESTRUCTURA,"Demanda 83.3/100 frente a infraestructura 22.7/100, con déficit infrastructural de 77.3 puntos.",10,1,10,"INTERMODALIDAD, CENTRALIDAD, DEMANDA",ALTA_DEMANDA_BAJO_SOPORTE,AMPLIACION_INFRAESTRUCTURA,ESCENARIO_URGENTE,0-2 AÑOS,FASE_1,PRIORIDAD_1_MUY_ALTA,INTERVENCION_ESTRUCTURAL_ALTA,INFRAESTRUCTURA | CONECTIVIDAD | INTERMODALIDAD,Incrementar la capacidad y disponibilidad de infraestructura de movilidad en una centralidad con elevada demanda y déficit de soporte físico.,"Centralidad clasificada como CENTRALIDAD_DEMANDA, con diagnóstico ALTA_DEMANDA_BAJO_SOPORTE. Presenta demanda estructural de 83.33, soporte de infraestructura de 22.70, déficit estructural promedio de 61.36 y score de prioridad territorial de 71.32. La intervención recomendada es AMPLIAR_INFRAESTRUCTURA.",70.69559865000001,8,1,6,AMBA-P008,AMBAC-018,ALTA,ALTA,ALTA,ALTA,BAJA,ALTA_DEMANDA_BAJO_SOPORTE,5635165.3512119055,6142415.223023105,2,AMBA-E006,AMBA-E006 - INTEGRADO,39.2859,PRIORIDAD_4_BAJA,ESCENARIO_INTEGRADO,LARGO_PLAZO,INTERVENCION_TERRITORIAL_MEDIA,"Orientar inversiones hacia intermodalidad, articulando las dimensiones intermodalidad, centralidad, demanda.","El escenario presenta un perfil integrado con predominio de intermodalidad. La evaluación combina demanda, déficit, impacto y capacidades de conectividad e integración."
